"GeneID1"	"GeneID2"	"UniprotA"	"UniprotB"	"Symbol1"	"Symbol2"	"pW"	"pNI"	"pInt"
"26022"	"9482"	"Q9Y2Y6"	"Q9UNK0"	"TMEM98"	"STX8"	0.01864197352643	0.0982806189780027	0.883077407495567
"26022"	"8673"	"Q9Y2Y6"	"Q9BV40"	"TMEM98"	"VAMP8"	0.0000662119344719606	0.0013074147848145	0.998626373280714
"26022"	"657"	"Q9Y2Y6"	"P36894"	"TMEM98"	"BMPR1A"	0.0165003479330908	0.133303149094435	0.850196502972474
"11334"	"5121"	"O75896"	"P48539"	"TUSC2"	"PCP4"	0.025098637828137	0.00151103768504486	0.973390324486818
"5412"	"5121"	"O95164"	"P48539"	"UBL3"	"PCP4"	2.89084799966802e-9	0.000151117124316352	0.999848879984836
"171484"	"2647"	"Q8IZT9"	"P78537"	"FAM9C"	"BLOC1S1"	0.0000782195387859285	0.0580419031704592	0.941879877290755
"10542"	"64121"	"O43504"	"Q9HB90"	"HBXIP"	"RRAGC"	3.64636801378515e-12	0.000020083760325717	0.999979916236028
"10542"	"153129"	"O43504"	"Q8NBW4-2"	"HBXIP"	"SLC38A9"	6.99032074498888e-7	5.20102393057665e-6	0.999994099943995
"10542"	"28956"	"O43504"	"Q9Y2Q5-2"	"HBXIP"	"LAMTOR2"	1.8278681422204e-20	0.000012357800953434	0.99998764219905
"10542"	"3704"	"O43504"	"Q9BY32"	"HBXIP"	"ITPA"	5.24323463898641e-10	1.18657291640831e-7	0.999999880818385
"10542"	"282991"	"O43504"	"Q6QNY1"	"HBXIP"	"BLOC1S2"	1.34974607418403e-6	0.00268671054838157	0.997311939705544
"4004"	"10078"	"P25800"	"Q9Y5U2-2"	"LMO1"	"TSSC4"	4.5851187030795e-11	0.050948784756462	0.949051215197687
"56940"	"55004"	"Q9NRW4-2"	"Q6IAA8"	"DUSP22"	"LAMTOR1"	3.60529673427681e-15	0.236788121852533	0.763211878147463
"140767"	"152559"	"Q8IZ57"	"Q6TCH7-2"	"NRSN1"	"PAQR3"	0.124052483039381	7.16153411979689e-6	0.875940355426499
"3024"	"114034"	"Q02539"	"Q96GM8"	"HIST1H1A"	"TOE1"	0.000203658933417803	0.057847225538126	0.941949115528456
"84066"	"282991"	"Q5T0J7-2"	"Q6QNY1"	"C1orf49"	"BLOC1S2"	0.00018018886790481	0.0057119496395577	0.994107861492537
"84066"	"2647"	"Q5T0J7-2"	"P78537"	"C1orf49"	"BLOC1S1"	7.21876450314914e-7	0.00189806857415443	0.998101209549395
"2810"	"55223"	"P31947-2"	"Q9BVG3"	"SFN"	"TRIM62"	0.00202342290428048	0.000060645215100183	0.997915931880619
"6936"	"23020"	"P16383-2"	"O75643"	"C2orf3"	"SNRNP200"	4.85977746198742e-15	0.0666085894203372	0.933391410579658
"6936"	"10594"	"P16383-2"	"Q6P2Q9"	"C2orf3"	"PRPF8"	5.84291115067331e-14	0.0883631907613481	0.911636809238594
"6936"	"9416"	"P16383-2"	"Q9BUQ8"	"C2orf3"	"DDX23"	1.13005717212813e-15	0.0963023052449881	0.903697694755011
"6936"	"27339"	"P16383-2"	"Q9UMS4"	"C2orf3"	"PRPF19"	7.2455152882793e-24	0.000063919707897095	0.9999360802921
"54433"	"25929"	"Q9NY12-2"	"Q8TEQ6"	"GAR1"	"GEMIN5"	4.39024362703087e-15	7.6399211125884e-6	0.999992360078883
"3010"	"10992"	"P22492"	"Q13435"	"HIST1H1T"	"SF3B2"	4.13775267273505e-16	0.0743508342269707	0.925649165773029
"3010"	"23350"	"P22492"	"O15042-2"	"HIST1H1T"	"U2SURP"	1.01457895881975e-13	0.0913106616807332	0.908689338319165
"3010"	"114034"	"P22492"	"Q96GM8"	"HIST1H1T"	"TOE1"	0.00396426537821042	0.0652472125578009	0.930788522063989
"83591"	"56259"	"Q9H0W7"	"Q8WYA6"	"THAP2"	"CTNNBL1"	0.0000877506871637739	0.00112971053742829	0.998782538775408
"10490"	"11319"	"Q9UEU0"	"O95905"	"VTI1B"	"ECD"	7.4264441461781e-8	0.212829332386969	0.787170593348589
"54960"	"79760"	"Q9NWZ8"	"Q9H840"	"GEMIN8"	"GEMIN7"	6.2406267322318e-21	4.5132568920242e-15	1.
"54960"	"79760"	"Q9NWZ8"	"Q9H840"	"GEMIN8"	"GEMIN7"	6.2406267322318e-21	4.5132568920242e-15	1.
"54960"	"11171"	"Q9NWZ8"	"Q9Y3F4"	"GEMIN8"	"STRAP"	3.2116076742246e-19	2.1809977968837e-8	0.99999997819002
"54960"	"27132"	"Q9NWZ8"	"Q9UBL6-2"	"GEMIN8"	"CPNE7"	2.69192120473426e-11	0.0000121643227794318	0.999987835650301
"54960"	"6607"	"Q9NWZ8"	"Q16637-2"	"GEMIN8"	"SMN2"	5.49973256420205e-14	0.19597937407355	0.804020625926395
"54960"	"57563"	"Q9NWZ8"	"Q9P2G9"	"GEMIN8"	"KLHL8"	3.01514913103226e-7	0.0123390361954241	0.987660662289663
"54960"	"6625"	"Q9NWZ8"	"P08621"	"GEMIN8"	"SNRNP70"	1.3566931335181e-26	1.370010154461e-6	0.99999862998985
"54960"	"8487"	"Q9NWZ8"	"O14893-2"	"GEMIN8"	"SIP1"	4.35379786392422e-7	0.00767704360319242	0.992322521017021
"54960"	"6634"	"Q9NWZ8"	"P62318"	"GEMIN8"	"SNRPD3"	7.5429015503872e-16	0.0018535834698689	0.99814641653013
"541468"	"57683"	"Q96LR2"	"Q9HCK1"	"C1orf190"	"ZDBF2"	0.0101555821215949	0.0398780363553264	0.949966381523079
"541468"	"96764"	"Q96LR2"	"Q96RS0"	"C1orf190"	"TGS1"	0.00132752370693181	0.148272853218504	0.850399623074564
"6188"	"84991"	"P23396"	"Q96I25"	"RPS3"	"RBM17"	3.0139237938412e-32	0.23005600741176	0.76994399258824
"6188"	"114034"	"P23396"	"Q96GM8"	"RPS3"	"TOE1"	8.95029789992288e-8	0.0653860340826969	0.934613876414324
"6188"	"23350"	"P23396"	"O15042-2"	"RPS3"	"U2SURP"	1.039168036928e-29	0.11974337348299	0.88025662651701
"6188"	"10181"	"P23396"	"P52756"	"RPS3"	"RBM5"	1.9589515001474e-27	0.094586286432381	0.90541371356762
"6638"	"6629"	"P63162"	"P08579"	"SNRPN"	"SNRPB2"	6.86258584502006e-14	0.0000686226274132983	0.999931377372518
"6638"	"6629"	"P63162"	"P08579"	"SNRPN"	"SNRPB2"	6.86258584502006e-14	0.0000686226274132983	0.999931377372518
"6638"	"10081"	"P63162"	"Q8N8D1"	"SNRPN"	"PDCD7"	1.20618707074026e-11	2.22168365336396e-6	0.999997778304285
"6638"	"9129"	"P63162"	"O43395"	"SNRPN"	"PRPF3"	6.74279498442961e-14	0.000430359014044308	0.999569640985888
"6638"	"23451"	"P63162"	"O75533"	"SNRPN"	"SF3B1"	1.58375251462685e-15	0.00457525478110032	0.995424745218898
"6638"	"114034"	"P63162"	"Q96GM8"	"SNRPN"	"TOE1"	2.29005934473813e-9	0.000110464273606315	0.999889533436334
"6638"	"23020"	"P63162"	"O75643"	"SNRPN"	"SNRNP200"	1.50705049998903e-15	0.0184088598802681	0.98159114011973
"6638"	"10594"	"P63162"	"Q6P2Q9"	"SNRPN"	"PRPF8"	2.58095787604768e-14	0.0137638015192026	0.986236198480771
"6638"	"10992"	"P63162"	"Q13435"	"SNRPN"	"SF3B2"	1.58824636585874e-15	0.00370018073779794	0.9962998192622
"6638"	"56949"	"P63162"	"Q9HCS7"	"SNRPN"	"XAB2"	1.3285182376624e-11	0.00474119693338094	0.995258803053334
"6638"	"60625"	"P63162"	"Q9H5Z1"	"SNRPN"	"DHX35"	1.27247639325628e-6	0.0254198533595482	0.974578874164059
"6638"	"54878"	"P63162"	"Q6V1X1-3"	"SNRPN"	"DPP8"	1.70312234050168e-12	0.0000146947382527873	0.999985305260044
"6638"	"9416"	"P63162"	"Q9BUQ8"	"SNRPN"	"DDX23"	1.09922691727665e-14	0.0100644476544659	0.989935552345523
"6638"	"26121"	"P63162"	"Q8WWY3"	"SNRPN"	"PRPF31"	1.03588886707236e-12	0.110374490951757	0.889625509047207
"6638"	"54960"	"P63162"	"Q9NWZ8"	"SNRPN"	"GEMIN8"	0.0019031744680722	0.00078018585142691	0.997316639680501
"6638"	"9716"	"P63162"	"O60306"	"SNRPN"	"AQR"	1.79490503463582e-11	0.018943756694471	0.98105624328758
"6638"	"84292"	"P63162"	"Q9BRX9"	"SNRPN"	"WDR83"	0.101814570483303	0.0406746320147803	0.857510797501917
"6638"	"96764"	"P63162"	"Q96RS0"	"SNRPN"	"TGS1"	1.69866511347601e-10	7.84289916268391e-6	0.999992156930971
"6638"	"10262"	"P63162"	"Q15427"	"SNRPN"	"SF3B4"	2.09050419880825e-10	0.0440591203158447	0.955940879475105
"6638"	"154007"	"P63162"	"Q6IEG0"	"SNRPN"	"SNRNP48"	6.15788768390648e-11	1.34825229560313e-6	0.999998651686126
"6638"	"51362"	"P63162"	"O60508"	"SNRPN"	"CDC40"	4.80298937736166e-10	0.0577965422081217	0.942203457311579
"6638"	"143884"	"P63162"	"Q2TBE0-2"	"SNRPN"	"CWF19L2"	0.0850726222108273	0.0410522857217954	0.873875092067377
"6638"	"151903"	"P63162"	"Q8WUD4"	"SNRPN"	"CCDC12"	1.74835095130874e-12	0.0336650080891887	0.966334991909063
"6638"	"55599"	"P63162"	"Q96LT9"	"SNRPN"	"RNPC3"	6.70851298342251e-12	2.4350788833542e-7	0.999999756485403
"6638"	"6627"	"P63162"	"P09661"	"SNRPN"	"SNRPA1"	6.3852342368588e-22	5.2666438045332e-11	0.99999999994733
"6638"	"25929"	"P63162"	"Q8TEQ6"	"SNRPN"	"GEMIN5"	8.94068831700394e-14	0.0015321600875245	0.998467839912386
"6638"	"25949"	"P63162"	"O95926"	"SNRPN"	"SYF2"	1.8404423867668e-14	0.00032740191678294	0.9996725980832
"6638"	"79706"	"P63162"	"Q9H875"	"SNRPN"	"PRKRIP1"	0.00205278244036355	8.34091436747457e-6	0.997938876645269
"6638"	"10078"	"P63162"	"Q9Y5U2-2"	"SNRPN"	"TSSC4"	6.33325837159927e-11	0.0357604460185865	0.964239553918081
"25949"	"56949"	"O95926"	"Q9HCS7"	"SYF2"	"XAB2"	6.75548919414524e-12	0.0000500616703071862	0.999949938322937
"25949"	"56949"	"O95926"	"Q9HCS7"	"SYF2"	"XAB2"	6.75548919414524e-12	0.0000500616703071862	0.999949938322937
"25949"	"55094"	"O95926"	"Q9BRR8"	"SYF2"	"GPATCH1"	1.24142383679862e-11	4.80733219941348e-6	0.999995192655386
"25949"	"60625"	"O95926"	"Q9H5Z1"	"SYF2"	"DHX35"	2.11367425097643e-10	0.0000222293243435492	0.999977770464289
"25949"	"60625"	"O95926"	"Q9H5Z1"	"SYF2"	"DHX35"	2.11367425097643e-10	0.0000222293243435492	0.999977770464289
"25949"	"27339"	"O95926"	"Q9UMS4"	"SYF2"	"PRPF19"	2.7832999197958e-26	0.00074330006303091	0.99925669993697
"25949"	"27339"	"O95926"	"Q9UMS4"	"SYF2"	"PRPF19"	2.7832999197958e-26	0.00074330006303091	0.99925669993697
"25949"	"51340"	"O95926"	"Q9BZJ0-2"	"SYF2"	"CRNKL1"	1.74922113714191e-12	0.000614038339657152	0.999385961658594
"25949"	"988"	"O95926"	"Q99459"	"SYF2"	"CDC5L"	1.96648892480405e-14	0.100483657129652	0.899516342870328
"25949"	"988"	"O95926"	"Q99459"	"SYF2"	"CDC5L"	1.96648892480405e-14	0.100483657129652	0.899516342870328
"25949"	"9716"	"O95926"	"O60306"	"SYF2"	"AQR"	3.65993322179147e-12	0.0000633063128604642	0.99993669368348
"25949"	"9716"	"O95926"	"O60306"	"SYF2"	"AQR"	3.65993322179147e-12	0.0000633063128604642	0.99993669368348
"25949"	"5356"	"O95926"	"O43660"	"SYF2"	"PLRG1"	6.8033039248989e-21	0.051878186204122	0.94812181379588
"25949"	"5356"	"O95926"	"O43660"	"SYF2"	"PLRG1"	6.8033039248989e-21	0.051878186204122	0.94812181379588
"25949"	"55696"	"O95926"	"Q9NW64-2"	"SYF2"	"RBM22"	1.37607296733792e-10	0.0301433837789072	0.969856616083485
"25949"	"55696"	"O95926"	"Q9NW64-2"	"SYF2"	"RBM22"	1.37607296733792e-10	0.0301433837789072	0.969856616083485
"25949"	"6936"	"O95926"	"P16383-2"	"SYF2"	"C2orf3"	3.46374241139623e-7	0.00208644211977391	0.997913211505985
"25949"	"84292"	"O95926"	"Q9BRX9"	"SYF2"	"WDR83"	5.4746532317295e-13	2.8472955871333e-6	0.99999715270386
"25949"	"84292"	"O95926"	"Q9BRX9"	"SYF2"	"WDR83"	5.4746532317295e-13	2.8472955871333e-6	0.99999715270386
"25949"	"22938"	"O95926"	"Q13573"	"SYF2"	"SNW1"	1.6657623574178e-21	0.00023158313253977	0.99976841686746
"25949"	"22938"	"O95926"	"Q13573"	"SYF2"	"SNW1"	1.6657623574178e-21	0.00023158313253977	0.99976841686746
"25949"	"51362"	"O95926"	"O60508"	"SYF2"	"CDC40"	4.96609921415182e-10	0.0000957081059680939	0.999904291397422
"25949"	"51362"	"O95926"	"O60508"	"SYF2"	"CDC40"	4.96609921415182e-10	0.0000957081059680939	0.999904291397422
"25949"	"143884"	"O95926"	"Q2TBE0-2"	"SYF2"	"CWF19L2"	9.10354115826496e-13	0.0000274669708482819	0.999972533028241
"25949"	"143884"	"O95926"	"Q2TBE0-2"	"SYF2"	"CWF19L2"	9.10354115826496e-13	0.0000274669708482819	0.999972533028241
"25949"	"57461"	"O95926"	"Q9ULR0-1"	"SYF2"	"ISY1"	1.1423144286279e-17	2.0428984066798e-8	0.99999997957102
"25949"	"8220"	"O95926"	"Q96DF8"	"SYF2"	"DGCR14"	6.08549737586576e-7	0.0254966304869748	0.974502760963288
"25949"	"10450"	"O95926"	"Q9UNP9-2"	"SYF2"	"PPIE"	1.3877783574973e-17	4.5751102390946e-6	0.99999542488976
"25949"	"10450"	"O95926"	"Q9UNP9-2"	"SYF2"	"PPIE"	1.3877783574973e-17	4.5751102390946e-6	0.99999542488976
"25949"	"3183"	"O95926"	"P07910-2"	"SYF2"	"HNRNPC"	6.9947333353163e-31	0.0017333383011228	0.99826666169888
"25949"	"6627"	"O95926"	"P09661"	"SYF2"	"SNRPA1"	4.8147033933822e-26	0.0036670793328222	0.99633292066718
"25949"	"6627"	"O95926"	"P09661"	"SYF2"	"SNRPA1"	4.8147033933822e-26	0.0036670793328222	0.99633292066718
"25949"	"8896"	"O95926"	"P41223"	"SYF2"	"BUD31"	0.0111189815871436	0.0197184569315843	0.969162561481272
"25949"	"53339"	"O95926"	"Q9H0C5"	"SYF2"	"BTBD1"	0.000206348903145988	0.0773219674088885	0.922471683687965
"25949"	"55280"	"O95926"	"Q69YN2"	"SYF2"	"CWF19L1"	0.00152266744091662	0.0544581034464681	0.944019229112615
"25949"	"55280"	"O95926"	"Q69YN2"	"SYF2"	"CWF19L1"	0.00152266744091662	0.0544581034464681	0.944019229112615
"9218"	"57683"	"Q9P0L0-2"	"Q9HCK1"	"VAPA"	"ZDBF2"	4.83057175180857e-10	0.000314097006013921	0.999685902510929
"9217"	"57683"	"O95292"	"Q9HCK1"	"VAPB"	"ZDBF2"	4.39473023726863e-10	0.000103358405682694	0.999896641154844
"56898"	"10450"	"Q9BUT1"	"Q9UNP9-2"	"BDH2"	"PPIE"	5.11353933586395e-6	0.174064076832757	0.825930809627907
"2258"	"23350"	"Q92913-2"	"O15042-2"	"FGF13"	"U2SURP"	2.58863199808587e-14	0.174519512217608	0.825480487782367
"2258"	"10992"	"Q92913-2"	"Q13435"	"FGF13"	"SF3B2"	6.38857138915274e-14	0.237916549141246	0.76208345085869
"29844"	"8030"	"P0C1Z6"	"Q16204"	"TFPT"	"CCDC6"	5.25774004445078e-9	0.0511616649004539	0.948838329841806
"84294"	"23451"	"Q9BRU9"	"O75533"	"UTP23"	"SF3B1"	2.11133909808539e-15	0.0340837479494501	0.965916252050548
"84294"	"10992"	"Q9BRU9"	"Q13435"	"UTP23"	"SF3B2"	8.6660101800661e-17	0.119503815827643	0.880496184172357
"84294"	"114034"	"Q9BRU9"	"Q96GM8"	"UTP23"	"TOE1"	5.96859519066667e-9	0.0207889714924336	0.979211022538971
"84294"	"6627"	"Q9BRU9"	"P09661"	"UTP23"	"SNRPA1"	9.12948248106595e-15	0.225023084421759	0.774976915578232
"7529"	"8030"	"P31946-2"	"Q16204"	"YWHAB"	"CCDC6"	9.0409293102896e-29	0.12220873056528	0.87779126943472
"7532"	"8030"	"P61981"	"Q16204"	"YWHAG"	"CCDC6"	1.9099317288373e-30	0.0011574564389994	0.998842543561
"3958"	"64121"	"P17931"	"Q9HB90"	"LGALS3"	"RRAGC"	0.0000401510297856977	0.00811608869986272	0.991843760270351
"3958"	"10325"	"P17931"	"Q5VZM2-2"	"LGALS3"	"RRAGB"	9.1353299019323e-6	0.0387316959311067	0.961259168738991
"3958"	"153129"	"P17931"	"Q8NBW4-2"	"LGALS3"	"SLC38A9"	9.83424659867454e-6	0.0017709902470391	0.998219175506362
"6627"	"23450"	"P09661"	"Q15393"	"SNRPA1"	"SF3B3"	5.37596223136862e-17	0.208017724542062	0.791982275457938
"6627"	"23451"	"P09661"	"O75533"	"SNRPA1"	"SF3B1"	5.48290062787079e-15	0.0168519447914969	0.983148055208498
"6627"	"23451"	"P09661"	"O75533"	"SNRPA1"	"SF3B1"	5.48290062787079e-15	0.0168519447914969	0.983148055208498
"6627"	"114034"	"P09661"	"Q96GM8"	"SNRPA1"	"TOE1"	9.42947068046155e-12	9.67289402596908e-6	0.999990327096545
"6627"	"114034"	"P09661"	"Q96GM8"	"SNRPA1"	"TOE1"	9.42947068046155e-12	9.67289402596908e-6	0.999990327096545
"6627"	"25929"	"P09661"	"Q8TEQ6"	"SNRPA1"	"GEMIN5"	4.78680251779082e-15	0.000015373609459204	0.999984626390536
"6627"	"25929"	"P09661"	"Q8TEQ6"	"SNRPA1"	"GEMIN5"	4.78680251779082e-15	0.000015373609459204	0.999984626390536
"6627"	"10992"	"P09661"	"Q13435"	"SNRPA1"	"SF3B2"	2.32962270430986e-15	0.00408474649827465	0.995915253501723
"6627"	"10992"	"P09661"	"Q13435"	"SNRPA1"	"SF3B2"	2.32962270430986e-15	0.00408474649827465	0.995915253501723
"6627"	"27336"	"P09661"	"O43719"	"SNRPA1"	"HTATSF1"	1.86929964657987e-12	0.000243244313666579	0.999756755684464
"6627"	"10450"	"P09661"	"Q9UNP9-2"	"SNRPA1"	"PPIE"	1.679698616938e-9	0.24148720061277	0.758512797707532
"6627"	"10450"	"P09661"	"Q9UNP9-2"	"SNRPA1"	"PPIE"	1.679698616938e-9	0.24148720061277	0.758512797707532
"6627"	"79664"	"P09661"	"Q659A1"	"SNRPA1"	"NARG2"	0.000015167213053408	0.000328572880882834	0.999656259906064
"6627"	"79882"	"P09661"	"Q6PJT7-2"	"SNRPA1"	"ZC3H14"	1.4822172702568e-21	0.20942655114417	0.79057344885583
"6627"	"143884"	"P09661"	"Q2TBE0-2"	"SNRPA1"	"CWF19L2"	0.0000166520051015524	0.00161615267305897	0.998367195321839
"6627"	"143884"	"P09661"	"Q2TBE0-2"	"SNRPA1"	"CWF19L2"	0.0000166520051015524	0.00161615267305897	0.998367195321839
"6627"	"22950"	"P09661"	"Q9BWU0"	"SNRPA1"	"SLC4A1AP"	2.49656636817922e-15	0.0000327577793588618	0.999967242220639
"6627"	"51340"	"P09661"	"Q9BZJ0-2"	"SNRPA1"	"CRNKL1"	4.39680673735125e-14	0.0263873684593174	0.973612631540639
"6627"	"55280"	"P09661"	"Q69YN2"	"SNRPA1"	"CWF19L1"	0.00134313884686196	0.0365531819415615	0.962103679211577
"6627"	"55280"	"P09661"	"Q69YN2"	"SNRPA1"	"CWF19L1"	0.00134313884686196	0.0365531819415615	0.962103679211577
"6627"	"10291"	"P09661"	"Q15459"	"SNRPA1"	"SF3A1"	2.17424824953061e-15	0.00124997240561744	0.99875002759438
"6627"	"10946"	"P09661"	"Q12874"	"SNRPA1"	"SF3A3"	9.50045463390239e-12	0.00617469856704286	0.993825301423457
"6627"	"6936"	"P09661"	"P16383-2"	"SNRPA1"	"C2orf3"	0.00347171582068565	0.00650648829553023	0.990021795883784
"6627"	"9716"	"P09661"	"O60306"	"SNRPA1"	"AQR"	9.56659122814268e-12	0.189892070362516	0.810107929627918
"6627"	"9716"	"P09661"	"O60306"	"SNRPA1"	"AQR"	9.56659122814268e-12	0.189892070362516	0.810107929627918
"6627"	"79706"	"P09661"	"Q9H875"	"SNRPA1"	"PRKRIP1"	7.21115525339518e-9	7.01355382554631e-8	0.999999922653307
"6627"	"79706"	"P09661"	"Q9H875"	"SNRPA1"	"PRKRIP1"	7.21115525339518e-9	7.01355382554631e-8	0.999999922653307
"6627"	"51808"	"P09661"	"Q9H814"	"SNRPA1"	"PHAX"	2.63746047092666e-11	0.000388534081671698	0.999611465891954
"6627"	"22938"	"P09661"	"Q13573"	"SNRPA1"	"SNW1"	2.5335786727716e-16	0.12216703547096	0.877832964529039
"6627"	"22938"	"P09661"	"Q13573"	"SNRPA1"	"SNW1"	2.5335786727716e-16	0.12216703547096	0.877832964529039
"6627"	"10262"	"P09661"	"Q15427"	"SNRPA1"	"SF3B4"	1.37837896685671e-12	0.0307344304867572	0.969265569511864
"6627"	"10262"	"P09661"	"Q15427"	"SNRPA1"	"SF3B4"	1.37837896685671e-12	0.0307344304867572	0.969265569511864
"6627"	"6633"	"P09661"	"P62316"	"SNRPA1"	"SNRPD2"	3.0161508141374e-15	0.0435466806914706	0.956453319308526
"6627"	"51362"	"P09661"	"O60508"	"SNRPA1"	"CDC40"	1.13425079257461e-10	0.000375903457394425	0.99962409642918
"6627"	"51362"	"P09661"	"O60508"	"SNRPA1"	"CDC40"	1.13425079257461e-10	0.000375903457394425	0.99962409642918
"6627"	"8220"	"P09661"	"Q96DF8"	"SNRPA1"	"DGCR14"	8.77413414586701e-7	0.00213526624602238	0.997863856340563
"6627"	"56949"	"P09661"	"Q9HCS7"	"SNRPA1"	"XAB2"	1.38261422785895e-10	0.00317659871780001	0.996823401143939
"6627"	"56949"	"P09661"	"Q9HCS7"	"SNRPA1"	"XAB2"	1.38261422785895e-10	0.00317659871780001	0.996823401143939
"6627"	"96764"	"P09661"	"Q96RS0"	"SNRPA1"	"TGS1"	3.40682876999802e-11	0.000014741624704866	0.999985258341227
"6627"	"96764"	"P09661"	"Q96RS0"	"SNRPA1"	"TGS1"	3.40682876999802e-11	0.000014741624704866	0.999985258341227
"6627"	"253635"	"P09661"	"Q8N954"	"SNRPA1"	"CCDC75"	3.63719641427895e-10	0.000153887925398462	0.999846111710882
"6627"	"151903"	"P09661"	"Q8WUD4"	"SNRPA1"	"CCDC12"	8.70837534344705e-7	0.094425163707568	0.905573965454898
"6627"	"151903"	"P09661"	"Q8WUD4"	"SNRPA1"	"CCDC12"	8.70837534344705e-7	0.094425163707568	0.905573965454898
"6627"	"23379"	"P09661"	"Q9Y2F5"	"SNRPA1"	"KIAA0947"	2.62027366746218e-6	0.000113452150460633	0.999883927575872
"6627"	"6203"	"P09661"	"P46781"	"SNRPA1"	"RPS9"	3.357511068892e-35	0.11298756281557	0.88701243718443
"6627"	"6634"	"P09661"	"P62318"	"SNRPA1"	"SNRPD3"	2.8288891509203e-25	0.00081038172449851	0.9991896182755
"6627"	"11103"	"P09661"	"Q13601"	"SNRPA1"	"KRR1"	1.3930068707145e-18	0.13324126288745	0.86675873711255
"6627"	"10073"	"P09661"	"O95149"	"SNRPA1"	"SNUPN"	3.3413773189004e-19	0.000021160912079555	0.99997883908792
"6627"	"6632"	"P09661"	"P62314"	"SNRPA1"	"SNRPD1"	7.32982016697306e-11	0.249801606133392	0.75019839379331
"6627"	"8175"	"P09661"	"Q15428"	"SNRPA1"	"SF3A2"	0.000516673410098089	0.000295247674143695	0.999188078915758
"6627"	"8178"	"P09661"	"P55199"	"SNRPA1"	"ELL"	7.84945892660643e-9	0.000333799120209978	0.999666193030331
"6627"	"57461"	"P09661"	"Q9ULR0-1"	"SNRPA1"	"ISY1"	3.132880500313e-16	0.020155575983932	0.97984442401607
"7253"	"3704"	"P16473-2"	"Q9BY32"	"TSHR"	"ITPA"	0.00293155508964369	0.0184580932563974	0.978610351653959
"55599"	"5033"	"Q96LT9"	"P13674-2"	"RNPC3"	"P4HA1"	9.0522179347884e-33	0.000020222531382558	0.99997977746862
"9342"	"55223"	"O95721"	"Q9BVG3"	"SNAP29"	"TRIM62"	1.33023397094722e-9	8.28673444276469e-7	0.999999169996322
"84064"	"64077"	"Q9H0R4"	"Q9H008"	"HDHD2"	"LHPP"	8.7909551684288e-24	2.0561693645402e-10	0.99999999979438
"29777"	"23451"	"Q9ULW3"	"O75533"	"ABT1"	"SF3B1"	6.72118744615604e-18	0.173232773150036	0.826767226849964
"9416"	"3550"	"Q9BUQ8"	"Q13123"	"DDX23"	"IK"	5.14475956870183e-13	0.0702793163839357	0.92972068361555
"9416"	"9410"	"Q9BUQ8"	"Q96DI7"	"DDX23"	"SNRNP40"	4.6951837623285e-30	0.0028298406634377	0.99717015933656
"9416"	"24148"	"Q9BUQ8"	"O94906"	"DDX23"	"PRPF6"	1.1904677823205e-31	0.0012308267784128	0.99876917322159
"9416"	"23020"	"Q9BUQ8"	"O75643"	"DDX23"	"SNRNP200"	3.87826215713751e-17	0.0382959976468872	0.961704002353113
"9416"	"23020"	"Q9BUQ8"	"O75643"	"DDX23"	"SNRNP200"	3.87826215713751e-17	0.0382959976468872	0.961704002353113
"9416"	"10594"	"Q9BUQ8"	"Q6P2Q9"	"DDX23"	"PRPF8"	4.98736732687596e-16	0.043047059753289	0.95695294024671
"9416"	"10594"	"Q9BUQ8"	"Q6P2Q9"	"DDX23"	"PRPF8"	4.98736732687596e-16	0.043047059753289	0.95695294024671
"9416"	"24144"	"Q9BUQ8"	"Q9UBB9-2"	"DDX23"	"TFIP11"	6.45444816844191e-13	0.0263262665467206	0.973673733452634
"9416"	"9128"	"Q9BUQ8"	"O43172-2"	"DDX23"	"PRPF4"	1.9396054350992e-26	0.1633455002303	0.8366544997697
"9416"	"94104"	"Q9BUQ8"	"Q9Y5B6"	"DDX23"	"GCFC1"	2.84314470156161e-7	0.0247894121009688	0.975210303584561
"9416"	"25980"	"Q9BUQ8"	"Q9Y312"	"DDX23"	"C20orf4"	6.0796534404898e-30	0.21844768933556	0.78155231066444
"9416"	"9092"	"Q9BUQ8"	"O43290"	"DDX23"	"SART1"	2.1129385117162e-24	0.0082163010397242	0.99178369896028
"9416"	"9092"	"Q9BUQ8"	"O43290"	"DDX23"	"SART1"	2.1129385117162e-24	0.0082163010397242	0.99178369896028
"9416"	"6633"	"Q9BUQ8"	"P62316"	"DDX23"	"SNRPD2"	5.18564645470328e-19	0.081351702522857	0.918648297477143
"9416"	"55837"	"Q9BUQ8"	"Q56P03"	"DDX23"	"EAPP"	2.0671817712126e-20	0.00013998115786214	0.99986001884214
"9416"	"10421"	"Q9BUQ8"	"O95400"	"DDX23"	"CD2BP2"	1.9784134213196e-29	8.614085719886e-6	0.99999138591428
"9416"	"6634"	"Q9BUQ8"	"P62318"	"DDX23"	"SNRPD3"	1.0519891396994e-22	0.0073373161114058	0.99266268388859
"9416"	"55170"	"Q9BUQ8"	"Q96LA8-2"	"DDX23"	"PRMT6"	1.2831607429844e-23	0.026767670325349	0.97323232967465
"9416"	"10078"	"Q9BUQ8"	"Q9Y5U2-2"	"DDX23"	"TSSC4"	6.144038453507e-24	0.000010067174551734	0.99998993282545
"9416"	"10078"	"Q9BUQ8"	"Q9Y5U2-2"	"DDX23"	"TSSC4"	6.144038453507e-24	0.000010067174551734	0.99998993282545
